coefficient_name,value,constrain
coef_escorting_tour,0,T
coef_discretionary_tour,0,T
coef_shopping_tour,0,T
coef_maintenance_tour,0,T
coef_visiting_or_social_tour,0,T
coef_eating_out_tour,0,T
coef_total_number_of_tours_is_0_no_prior_tours,-999,T
coef_total_number_of_tours_is_0_prior_tours,0,T
coef_total_number_of_tours_is_1,-7.4863461,F
coef_total_number_of_tours_is_2,-10.71800595,F
coef_total_number_of_tours_is_3,-13.78843477,F
coef_total_number_of_tours_is_4,-999,T
coef_total_number_of_tours_is_5,-999,T
coef_total_number_of_tours_is_6_plus,-999,T
coef_number_of_mandatory_tours_and_tour_frequency_is_0,0,T
coef_number_of_mandatory_tours_and_tour_frequency_is_1,-1.033137987,F
coef_number_of_mandatory_tours_and_tour_frequency_is_2,-2.744528616,F
coef_number_of_mandatory_tours_and_tour_frequency_is_3,-2.744528616,F
coef_number_of_mandatory_tours_and_tour_frequency_is_4,-999,T
coef_number_of_mandatory_tours_and_tour_frequency_is_5_plus,-999,T
coef_number_of_joint_tours_and_tour_frequency_is_0,0,T
coef_number_of_joint_tours_and_tour_frequency_is_1,-0.614942965,F
coef_number_of_joint_tours_and_tour_frequency_is_2,-0.614942965,F
coef_number_of_joint_tours_and_tour_frequency_is_3,-999,T
coef_number_of_joint_tours_and_tour_frequency_is_4,-999,T
coef_number_of_joint_tours_and_tour_frequency_is_5_plus,-999,T
coef_number_of_joint_shopping_tours,0,T
coef_number_of_joint_maintenance_tours,-1.347642544,F
coef_number_of_joint_eating_out_tours,0,T
coef_number_of_joint_visit_tours,0,T
coef_number_of_joint_discretionary_tours,0,T
coef_logged_maximum_residual_window_tour_frequency_is_0,0,T
coef_logged_maximum_residual_window_tour_frequency_is_1,1.560259158,F
coef_logged_maximum_residual_window_tour_frequency_is_2,1.560259158,F
coef_logged_maximum_residual_window_tour_frequency_is_3,1.560259158,F
coef_logged_maximum_residual_window_tour_frequency_is_4,1.560259158,F
coef_logged_maximum_residual_window_tour_frequency_is_5_plus,1.560259158,F
coef_mediumlow_income_group_and_tour_frequency_is_1,1.087300041,F
coef_mediumlow_income_group_and_tour_frequency_is_2,1.087300041,F
coef_mediumlow_income_group_and_tour_frequency_is_3,1.087300041,F
coef_mediumlow_income_group_and_tour_frequency_is_4,1.087300041,F
coef_mediumlow_income_group_and_tour_frequency_is_5_plus,1.087300041,F
coef_mediumhigh_income_group_and_tour_frequency_is_1,1.519679116,F
coef_mediumhigh_income_group_and_tour_frequency_is_2,1.519679116,F
coef_mediumhigh_income_group_and_tour_frequency_is_3,1.519679116,F
coef_mediumhigh_income_group_and_tour_frequency_is_4,1.519679116,F
coef_mediumhigh_income_group_and_tour_frequency_is_5_plus,1.519679116,F
coef_high_income_group_and_tour_frequency_is_1,2.01753244,F
coef_high_income_group_and_tour_frequency_is_2,2.01753244,F
coef_high_income_group_and_tour_frequency_is_3,2.01753244,F
coef_high_income_group_and_tour_frequency_is_4,2.01753244,F
coef_high_income_group_and_tour_frequency_is_5_plus,2.01753244,F
coef_mediumlow_income_group_and_shopping_tour,-0.650553024,F
coef_mediumhigh_income_group_and_shopping_tour,-0.650553024,F
coef_high_income_group_and_shopping_tour,-0.650553024,F
coef_mediumlow_income_group_and_maintenance_tour,0,T
coef_mediumhigh_income_group_and_maintenance_tour,0,T
coef_high_income_group_and_maintenance_tour,0,T
coef_mediumlow_income_group_and_eating_out_tour,-0.701024888,F
coef_mediumhigh_income_group_and_eating_out_tour,-0.701024888,F
coef_high_income_group_and_eating_out_tour,-0.701024888,F
coef_mediumlow_income_group_and_discretionary_tour,0,T
coef_mediumhigh_income_group_and_discretionary_tour,0,T
coef_high_income_group_and_discretionary_tour,0,T
coef_mediumlow_income_group_and_visiting_tour,0,T
coef_mediumhigh_income_group_and_visiting_tour,0,T
coef_high_income_group_and_visiting_tour,0,T
coef_female_and_tour_frequency_is_1,0,T
coef_female_and_tour_frequency_is_2,0,T
coef_female_and_tour_frequency_is_3,0,T
coef_female_and_tour_frequency_is_4,0,T
coef_female_and_tour_frequency_is_5,0,T
coef_female_and_escorting_tour,0,T
coef_female_and_shopping_tour,0,T
coef_female_and_maintenance_tour,0,T
coef_female_and_eatingout_tour,0,T
coef_female_and_discretionary_tour,0,T
coef_zero_car_ownership_and_tour_frequency_is_1,0,T
coef_zero_car_ownership_and_tour_frequency_is_2,0,T
coef_zero_car_ownership_and_tour_frequency_is_3,0,T
coef_zero_car_ownership_and_tour_frequency_is_4,0,T
coef_zero_car_ownership_and_tour_frequency_is_5_plus,0,T
coef_car_shortage_vs_workers_and_tour_frequency_is_1,0,T
coef_car_shortage_vs_workers_and_tour_frequency_is_2,0,T
coef_car_shortage_vs_workers_and_tour_frequency_is_3,0,T
coef_car_shortage_vs_workers_and_tour_frequency_is_4,0,T
coef_car_shortage_vs_workers_and_tour_frequency_is_5_plus,0,T
coef_car_surplus_vs_workers_and_tour_frequency_is_1,0,T
coef_car_surplus_vs_workers_and_tour_frequency_is_2,0,T
coef_car_surplus_vs_workers_and_tour_frequency_is_3,0,T
coef_car_surplus_vs_workers_and_tour_frequency_is_4,0,T
coef_car_surplus_vs_workers_and_tour_frequency_is_5_plus,0,T
coef_presence_of_non_worker_and_tour_frequency_is_1,0.217749291,F
coef_presence_of_non_worker_and_tour_frequency_is_2,0.217749291,F
coef_presence_of_non_worker_and_tour_frequency_is_3,0.217749291,F
coef_presence_of_non_worker_and_tour_frequency_is_4,0.217749291,F
coef_presence_of_non_worker_and_tour_frequency_is_5,0.217749291,F
coef_presence_of_retiree_and_tour_frequency_is_1,0,T
coef_presence_of_retiree_and_tour_frequency_is_2,0,T
coef_presence_of_retiree_and_tour_frequency_is_3,0,T
coef_presence_of_retiree_and_tour_frequency_is_4,0,T
coef_presence_of_retiree_and_tour_frequency_is_5,0,T
coef_presence_of_preschool_kid_in_household_and_tour_frequency_is_1,-0.443912913,F
coef_presence_of_preschool_kid_in_household_and_tour_frequency_is_2,-0.443912913,F
coef_presence_of_preschool_kid_in_household_and_tour_frequency_is_3,-0.443912913,F
coef_presence_of_preschool_kid_in_household_and_tour_frequency_is_4,-0.443912913,F
coef_presence_of_preschool_kid_in_household_and_tour_frequency_is_5,-0.443912913,F
coef_presence_of_predriving_school_kid_in_household_and_tour_frequency_is_1,-0.226436062,F
coef_presence_of_predriving_school_kid_in_household_and_tour_frequency_is_2,-0.226436062,F
coef_presence_of_predriving_school_kid_in_household_and_tour_frequency_is_3,-0.226436062,F
coef_presence_of_predriving_school_kid_in_household_and_tour_frequency_is_4,-0.226436062,F
coef_presence_of_predriving_school_kid_in_household_and_tour_frequency_is_5,-0.226436062,F
coef_presence_of_full_time_worker_and_escorting_tour,0,T
coef_presence_of_part_time_worker_and_escorting_tour,0,T
coef_presence_of_non_worker_and_escorting_tour,0,T
coef_presence_of_retiree_and_escorting_tour,0,T
coef_presence_of_university_student_and_escorting_tour,0,T
coef_presence_of_driving_school_kid_and_escorting_tour,0,T
coef_presence_of_pre_driving_school_kid_and_escorting_tour,0,T
coef_presence_of_pre_school_kid_and_escorting_tour,0,T
coef_at_home_pre_driving_school_kid_and_escorting_tour,0,T
coef_at_home_pre_school_kid_and_escorting_tour,0,T
coef_presence_of_full_time_worker_and_shopping_tour,0,T
coef_presence_of_part_time_worker_and_shopping_tour,0,T
coef_presence_of_non_worker_and_shopping_tour,-0.64495357,F
coef_presence_of_retiree_and_shopping_tour,0,T
coef_presence_of_university_student_and_shopping_tour,0,T
coef_presence_of_driving_school_kid_and_shopping_tour,0,T
coef_presence_of_pre_driving_school_kid_and_shopping_tour,0.936535567,F
coef_presence_of_pre_school_kid_and_shopping_tour,0,T
coef_at_home_pre_driving_school_kid_and_shopping_tour,0,T
coef_at_home_pre_school_kid_and_shopping_tour,0,T
coef_presence_of_full_time_worker_and_maintenance_tour,0,T
coef_presence_of_part_time_worker_and_maintenance_tour,0,T
coef_presence_of_non_worker_and_maintenance_tour,0,T
coef_presence_of_retiree_and_maintenance_tour,0,T
coef_presence_of_university_student_and_maintenance_tour,0,T
coef_presence_of_driving_school_kid_and_maintenance_tour,0,T
coef_presence_of_pre_driving_school_kid_and_maintenance_tour,0,T
coef_presence_of_pre_school_kid_and_maintenance_tour,0,T
coef_at_home_pre_driving_school_kid_and_maintenance_tour,0,T
coef_at_home_pre_school_kid_and_maintenance_tour,0,T
coef_presence_of_full_time_worker_and_eating_out_tour,0,T
coef_presence_of_part_time_worker_and_eating_out_tour,0,T
coef_presence_of_non_worker_and_eating_out_tour,-1.307413802,F
coef_presence_of_retiree_and_eating_out_tour,0,T
coef_presence_of_university_student_and_eating_out_tour,0,T
coef_presence_of_driving_school_kid_and_eating_out_tour,0,T
coef_presence_of_pre_driving_school_kid_and_eating_out_tour,0,T
coef_presence_of_pre_school_kid_and_eating_out_tour,0,T
coef_at_home_pre_driving_school_kid_and_eating_out_tour,0,T
coef_at_home_pre_school_kid_and_eating_out_tour,0,T
coef_presence_of_full_time_worker_and_discretionary_tour,0.752579256,F
coef_presence_of_part_time_worker_and_discretionary_tour,0.372057992,F
coef_presence_of_non_worker_and_discretionary_tour,0,T
coef_presence_of_retiree_and_discretionary_tour,0,T
coef_presence_of_university_student_and_discretionary_tour,0,T
coef_presence_of_driving_school_kid_and_discretionary_tour,0,T
coef_presence_of_pre_driving_school_kid_and_discretionary_tour,0,T
coef_presence_of_pre_school_kid_and_discretionary_tour,0,T
coef_at_home_pre_driving_school_kid_and_discretionary_tour,0,T
coef_at_home_pre_school_kid_and_discretionary_tour,0,T
coef_walk_access_to_retail_and_tour_frequency_is_1,0,T
coef_walk_access_to_retail_and_tour_frequency_is_2,0,T
coef_walk_access_to_retail_and_tour_frequency_is_3,0,T
coef_walk_access_to_retail_and_tour_frequency_is_4,0,T
coef_walk_access_to_retail_and_tour_frequency_is_5_plus,0,T
coef_transit_access_to_retail_and_tour_frequency_is_1,0,T
coef_transit_access_to_retail_and_tour_frequency_is_2,0,T
coef_transit_access_to_retail_and_tour_frequency_is_3,0,T
coef_transit_access_to_retail_and_tour_frequency_is_4,0,T
