coefficient_name,value,constrain
coef_dummy,1,T
coef_free_flow_round_trip_auto_time_shift_effects_departure,-0.00114,F
coef_free_flow_round_trip_auto_time_shift_effects_duration,0.00221,F
coef_part_time_worker_departure_shift_effects,0.06736,F
coef_non_working_adult_duration_shift_effects,-0.1207,F
coef_university_student_departure_shift_effects,0.05747,F
coef_household_income_departure_shift_effects,0.000208,F
coef_destination_in_cbd_departure_shift_effects,0.04717,F
coef_destination_in_cbd_duration_shift_effects,0.08679,F
coef_subsequent_tour_must_start_after_previous_tour_ends,-100,T
coef_first_of_2plus_work_tours_departure_shift_effects,-0.3033,F
coef_first_of_2plus_work_tours_duration_shift_effects,-0.1861,F
coef_subsequent_2plus_work_departure_tours_shift_effects,-0.5381,F
coef_subsequent_2plus_work_duration_tours_shift_effects,-0.3174,F
coef_household_income_early_departure_interaction,-0.4854,F
coef_household_income_late_arrival_interaction,-0.3839,F
coef_destination_in_cbd_early_departure_interaction,-0.4566,F
coef_destination_in_cbd_late_arrival_interaction,-0.2334,F
coef_rural_household_early_departure_interaction,0.4039,F
coef_rural_household_late_arrival_interaction,-0.3451,F
coef_full_time_worker_duration_lt_9_hours_interaction,-1.257,F
coef_full_time_worker_10_to_12_departure_interaction,-0.5182,F
coef_part_time_worker_13_to_15_arrival_interaction,0.5433,F
coef_first_of_2plus_work_tours_duration_lt_8_hrs,1.98,F
coef_subsequent_of_2plus_work_tours_duration_lt_8_hrs,2.582,F
coef_tours_by_worker_duration_lt_8_hrs,0.9126,F
coef_tours_by_student_duration_lt_8_hrs,2.582,F
coef_mode_choice_logsum,1.027,F
coef_previously_scheduled_tour_ends_in_this_departure_hour,-0.8935,F
coef_previously_scheduled_tour_begins_in_this_arrival_hour,-1.334,F
coef_adjacent_window_exists_before_this_departure_hour_first_tour_interaction,0.1771,F
coef_adjacent_window_exists_after_this_arrival_hour_first_tour_interaction,0.3627,F
coef_adjacent_window_exists_before_this_departure_hour_second_plus_tour_interaction,-0.2123,F
coef_adjacent_window_exists_after_this_arrival_hour_second_plus_tour_interaction,-0.1012,F
coef_remaining_tours_to_be_scheduled_div_number_of_unscheduled_hours,-18.68,F
coef_departure_constants_early,-0.95272527,F
coef_departure_constants_am_peak_1,-0.616180906,F
coef_departure_constants_am_peak_2,0,T
coef_departure_constants_am_peak_3,-0.254714726,
coef_departure_constants_am_peak_4,-1.251346024,F
coef_departure_constants_midday_1,-1.705868992,F
coef_departure_constants_midday_2,-1.693570583,F
coef_departure_constants_pm_peak,-1.439991962,F
coef_departure_constants_evening,-1.610513243,F
coef_departure_constants_late,-2.883415223,F
coef_arrival_constants_early,0,T
coef_arrival_constants_am_peak,-1.854520626,F
coef_arrival_constants_midday_1,-0.495972037,F
coef_arrival_constants_midday_2,-0.378554081,F
coef_arrival_constants_pm_peak_1,0,T
coef_arrival_constants_pm_peak_2,0.2760839,F
coef_arrival_constants_pm_peak_3,0.699587132,F
coef_arrival_constants_pm_peak_4,0.799289377,F
coef_arrival_constants_evening,0.103566251,F
coef_arrival_constants_late,-0.965957339,F
coef_duration_constants_0_to_2_hours,-2.52826639,F
coef_duration_constants_3_to_4_hours,-0.918974457,F
coef_duration_constants_5_to_6_hours,-0.718550288,F
coef_duration_constants_7_to_8_hours,-0.139623566,F
coef_duration_constants_9_hours,0.055706243,F
coef_duration_constants_10_hours,0,T
coef_duration_constants_11_hours,-0.347795391,F
coef_duration_constants_12_to_13_hours,-1.008222346,F
coef_duration_constants_14_to_18_hours,-1.701858847,F
