coefficient_name,value,constrain
coef_social_person_less_than_18_years_old_duration_less_than_1_hr_30_minutes_linear,-0.262839914,F
coef_social_person_less_than_18_years_old_duration_greater_than_1_hr_30_minutes_linear,0.086919429,F
coef_social_non_working_senior_or_retiree_duration_less_than_1_hr_30_minutes_linear,0.468354376,F
coef_social_retiree_or_non_working_senior_only_HH_duration_less_than_1_hr_30_minutes_linear,-0.312282762,F
coef_social_zero_auto_households_duration_less_than_1_hr_30_minutes_linear,-0.508439932,F
coef_social_zero_auto_households_duration_greater_than_1_hr_30_minutes_linear,0.074190914,F
coef_social_number_of_auto_more_than_number_of_adults_duration_less_than_1_hr_30_minutes_linear,0.127185965,F
coef_social_number_of_auto_more_than_number_of_adults_duration_greater_than_1_hr_30_minutes_linear,0.048756122,F
coef_social_auto_distance_duration_less_than_1_hr_linear,-0.162965435,F
coef_social_auto_distance_duration_greater_than_1_hr_linear,0.006797399,F
coef_social_time_pressure_duration_less_than_1_hr,-0.229264474,F
coef_social_time_pressure_duration_greater_than_1_hr,0.219325112,F
coef_social_number_of_additional_individual_social_and_dicretionary_tours_duration_less_than_1_hr,0.156250451,F
coef_social_departure_constant_shift_for_every_30_minutes_before_8_30_am_linear,-0.529943196,F
coef_social_departure_constant_before_9_am,-0.198438086,F
coef_social_departure_constant_9_am_to_9_30_am,0.137620628,F
coef_social_departure_constant_shift_for_every_30_minutes_before_5_pm_linear,-0.142078961,F
coef_social_departure_constant_before_5_30_pm,-0.390965052,F
coef_social_departure_constant_5_30_pm_to_6_pm,-0.453580491,F
coef_social_departure_constant_6_pm_to_6_30_pm,0,T
coef_social_departure_constant_6_30_pm_to_7_pm,-0.088537991,F
coef_social_departure_constant_7_pm_to_7_30_pm,0.052983115,F
coef_social_departure_constant_after_7_30_pm,-0.649629162,F
coef_social_departure_constant_shift_for_every_30_minutes_after_8_pm_linear,-0.09574499,F
coef_social_arrival_constant_3_pm_to_3_30_pm,0.37674882,F
coef_social_arrival_constant_3_30_pm_to_4_pm,0.583355461,F
coef_social_arrival_constant_4_pm_to_4_30_pm,0.727855233,F
coef_social_arrival_constant_5_pm_to_6_pm,0.249551955,F
coef_social_arrival_constant_shift_for_every_30_minutes_before_8_pm_linear,0.053771388,F
coef_social_arrival_constant_before_8_30_pm,0.308763611,F
coef_social_arrival_constant_8_30_pm_to_9_pm,-0.208797698,F
coef_social_arrival_constant_9_pm_to_9_30_pm,-0.336319511,F
coef_social_arrival_constant_9_30_pm_to_10_pm,0,T
coef_social_arrival_constant_10_pm_to_10_30_pm,-0.055707591,F
coef_social_arrival_constant_after_10_30_pm,-0.612356296,F
coef_social_arrival_constant_shift_for_every_30_minutes_after_11_pm_linear,-0.348479901,F
coef_social_duration_constant_shift_for_every_30_minutes_less_than_2_hr_30_minutes_linear,0.614440191,F
coef_social_duration_constant_less_than_3_hours,0.353666691,F
coef_social_duration_constant_3_hours,0,T
coef_social_duration_constant_3_hrs_30_minutes,-0.691218836,F
coef_social_duration_constant_4_hours_or_more,-1.344375328,F
coef_social_duration_constant_shift_for_every_30_minutes_more_than_4_hr_30_minutes_linear,-0.786970714,F
coef_social_calibration_constant_duration_1,-1.346772472,F
coef_social_calibration_constant_duration_2,0.377121689,F
coef_social_calibration_constant_duration_3,0.179818928,F
coef_social_calibration_constant_duration_4,-0.283418619,F
coef_social_calibration_constant_duration_5,-0.103541313,F
coef_social_calibration_constant_duration_6,-0.03704707,F
coef_social_calibration_constant_duration_7,-0.062437167,F
coef_social_calibration_constant_duration_8,0.047640282,F
coef_social_calibration_constant_duration_9,0.284369793,F
