coefficient_name,value,constrain
coef_escorting_tour,0,T
coef_discretionary_tour,0,T
coef_shopping_tour,0,T
coef_maintenance_tour,0,T
coef_visiting_or_social_tour,0,T
coef_eating_out_tour,0,T
coef_total_number_of_tours_is_0_no_prior_tours,-999,T
coef_total_number_of_tours_is_0_prior_tours,0,T
coef_total_number_of_tours_is_1,-6.2138,F
coef_total_number_of_tours_is_2,-8.908,F
coef_total_number_of_tours_is_3,-12.3261,F
coef_total_number_of_tours_is_4,-15.8114,F
coef_total_number_of_tours_is_5,-999,T
coef_total_number_of_tours_is_6_plus,-999,T
coef_number_of_mandatory_tours_and_tour_frequency_is_0,0,T
coef_number_of_mandatory_tours_and_tour_frequency_is_1,-0.1852,F
coef_number_of_mandatory_tours_and_tour_frequency_is_2,-0.8753,F
coef_number_of_mandatory_tours_and_tour_frequency_is_3,-1.6158,F
coef_number_of_mandatory_tours_and_tour_frequency_is_4,-999,T
coef_number_of_mandatory_tours_and_tour_frequency_is_5_plus,-999,T
coef_number_of_joint_tours_and_tour_frequency_is_0,0,T
coef_number_of_joint_tours_and_tour_frequency_is_1,0,T
coef_number_of_joint_tours_and_tour_frequency_is_2,-0.3153,F
coef_number_of_joint_tours_and_tour_frequency_is_3,-0.7351,F
coef_number_of_joint_tours_and_tour_frequency_is_4,-999,T
coef_number_of_joint_tours_and_tour_frequency_is_5_plus,-999,T
coef_number_of_joint_shopping_tours,-0.713,F
coef_number_of_joint_maintenance_tours,0,T
coef_number_of_joint_eating_out_tours,0,T
coef_number_of_joint_visit_tours,0,T
coef_number_of_joint_discretionary_tours,0.6713,F
coef_logged_maximum_residual_window_tour_frequency_is_0,1.1858,F
coef_logged_maximum_residual_window_tour_frequency_is_1,1.4842,F
coef_logged_maximum_residual_window_tour_frequency_is_2,1.4842,F
coef_logged_maximum_residual_window_tour_frequency_is_3,1.4842,F
coef_logged_maximum_residual_window_tour_frequency_is_4,1.4842,F
coef_logged_maximum_residual_window_tour_frequency_is_5_plus,1.4842,F
coef_mediumlow_income_group_and_tour_frequency_is_1,0,T
coef_mediumlow_income_group_and_tour_frequency_is_2,0,T
coef_mediumlow_income_group_and_tour_frequency_is_3,0,T
coef_mediumlow_income_group_and_tour_frequency_is_4,0,T
coef_mediumlow_income_group_and_tour_frequency_is_5_plus,0,T
coef_mediumhigh_income_group_and_tour_frequency_is_1,0.1109,F
coef_mediumhigh_income_group_and_tour_frequency_is_2,0.3914,F
coef_mediumhigh_income_group_and_tour_frequency_is_3,0.6137,F
coef_mediumhigh_income_group_and_tour_frequency_is_4,0.6137,F
coef_mediumhigh_income_group_and_tour_frequency_is_5_plus,0.6137,F
coef_high_income_group_and_tour_frequency_is_1,0.3986,F
coef_high_income_group_and_tour_frequency_is_2,0.8009,F
coef_high_income_group_and_tour_frequency_is_3,0.8254,F
coef_high_income_group_and_tour_frequency_is_4,0.8254,F
coef_high_income_group_and_tour_frequency_is_5_plus,0.8254,F
coef_mediumlow_income_group_and_shopping_tour,0.5693,F
coef_mediumhigh_income_group_and_shopping_tour,0.5693,F
coef_high_income_group_and_shopping_tour,0.5693,F
coef_mediumlow_income_group_and_maintenance_tour,0,T
coef_mediumhigh_income_group_and_maintenance_tour,0,T
coef_high_income_group_and_maintenance_tour,0,T
coef_mediumlow_income_group_and_eating_out_tour,0,T
coef_mediumhigh_income_group_and_eating_out_tour,-0.7207,F
coef_high_income_group_and_eating_out_tour,-0.7207,F
coef_mediumlow_income_group_and_discretionary_tour,0,T
coef_mediumhigh_income_group_and_discretionary_tour,0,T
coef_high_income_group_and_discretionary_tour,0,T
coef_mediumlow_income_group_and_visiting_tour,0,T
coef_mediumhigh_income_group_and_visiting_tour,-0.3694,F
coef_high_income_group_and_visiting_tour,-0.3694,F
coef_female_and_tour_frequency_is_1,0.0973,F
coef_female_and_tour_frequency_is_2,0.2361,F
coef_female_and_tour_frequency_is_3,1.9002,F
coef_female_and_tour_frequency_is_4,1.9002,F
coef_female_and_tour_frequency_is_5,1.9002,F
coef_female_and_escorting_tour,0,T
coef_female_and_shopping_tour,0,T
coef_female_and_maintenance_tour,0,T
coef_female_and_eatingout_tour,-0.6568,F
coef_female_and_discretionary_tour,-0.3266,F
coef_zero_car_ownership_and_tour_frequency_is_1,-0.581,F
coef_zero_car_ownership_and_tour_frequency_is_2,-0.581,F
coef_zero_car_ownership_and_tour_frequency_is_3,-0.581,F
coef_zero_car_ownership_and_tour_frequency_is_4,-0.581,F
coef_zero_car_ownership_and_tour_frequency_is_5_plus,-0.581,F
coef_car_shortage_vs_workers_and_tour_frequency_is_1,-0.581,F
coef_car_shortage_vs_workers_and_tour_frequency_is_2,-0.581,F
coef_car_shortage_vs_workers_and_tour_frequency_is_3,-0.581,F
coef_car_shortage_vs_workers_and_tour_frequency_is_4,-0.581,F
coef_car_shortage_vs_workers_and_tour_frequency_is_5_plus,-0.581,F
coef_car_surplus_vs_workers_and_tour_frequency_is_1,0,T
coef_car_surplus_vs_workers_and_tour_frequency_is_2,0,T
coef_car_surplus_vs_workers_and_tour_frequency_is_3,0,T
coef_car_surplus_vs_workers_and_tour_frequency_is_4,0,T
coef_car_surplus_vs_workers_and_tour_frequency_is_5_plus,0,T
coef_presence_of_non_worker_and_tour_frequency_is_1,-0.8506,F
coef_presence_of_non_worker_and_tour_frequency_is_2,-1.1804,F
coef_presence_of_non_worker_and_tour_frequency_is_3,-1.1804,F
coef_presence_of_non_worker_and_tour_frequency_is_4,-1.1804,F
coef_presence_of_non_worker_and_tour_frequency_is_5,-1.1804,F
coef_presence_of_retiree_and_tour_frequency_is_1,0,T
coef_presence_of_retiree_and_tour_frequency_is_2,0,T
coef_presence_of_retiree_and_tour_frequency_is_3,0,T
coef_presence_of_retiree_and_tour_frequency_is_4,0,T
coef_presence_of_retiree_and_tour_frequency_is_5,0,T
coef_presence_of_preschool_kid_in_household_and_tour_frequency_is_1,-0.9961,F
coef_presence_of_preschool_kid_in_household_and_tour_frequency_is_2,-1.9096,F
coef_presence_of_preschool_kid_in_household_and_tour_frequency_is_3,-2.8469,F
coef_presence_of_preschool_kid_in_household_and_tour_frequency_is_4,-2.8469,F
coef_presence_of_preschool_kid_in_household_and_tour_frequency_is_5,-2.8469,F
coef_presence_of_predriving_school_kid_in_household_and_tour_frequency_is_1,0,T
coef_presence_of_predriving_school_kid_in_household_and_tour_frequency_is_2,0,T
coef_presence_of_predriving_school_kid_in_household_and_tour_frequency_is_3,0,T
coef_presence_of_predriving_school_kid_in_household_and_tour_frequency_is_4,0,T
coef_presence_of_predriving_school_kid_in_household_and_tour_frequency_is_5,0,T
coef_presence_of_full_time_worker_and_escorting_tour,0,T
coef_presence_of_part_time_worker_and_escorting_tour,-1.8213,F
coef_presence_of_non_worker_and_escorting_tour,0,T
coef_presence_of_retiree_and_escorting_tour,0,T
coef_presence_of_university_student_and_escorting_tour,0,T
coef_presence_of_driving_school_kid_and_escorting_tour,0,T
coef_presence_of_pre_driving_school_kid_and_escorting_tour,0.9489,F
coef_presence_of_pre_school_kid_and_escorting_tour,2.1465,F
coef_at_home_pre_driving_school_kid_and_escorting_tour,0,T
coef_at_home_pre_school_kid_and_escorting_tour,0,T
coef_presence_of_full_time_worker_and_shopping_tour,-0.7728,F
coef_presence_of_part_time_worker_and_shopping_tour,-0.5199,F
coef_presence_of_non_worker_and_shopping_tour,0,T
coef_presence_of_retiree_and_shopping_tour,0,T
coef_presence_of_university_student_and_shopping_tour,0,T
coef_presence_of_driving_school_kid_and_shopping_tour,0,T
coef_presence_of_pre_driving_school_kid_and_shopping_tour,0,T
coef_presence_of_pre_school_kid_and_shopping_tour,1.3135,F
coef_at_home_pre_driving_school_kid_and_shopping_tour,0,T
coef_at_home_pre_school_kid_and_shopping_tour,0,T
coef_presence_of_full_time_worker_and_maintenance_tour,0,T
coef_presence_of_part_time_worker_and_maintenance_tour,0,T
coef_presence_of_non_worker_and_maintenance_tour,0,T
coef_presence_of_retiree_and_maintenance_tour,0,T
coef_presence_of_university_student_and_maintenance_tour,0,T
coef_presence_of_driving_school_kid_and_maintenance_tour,0,T
coef_presence_of_pre_driving_school_kid_and_maintenance_tour,0.3863,F
coef_presence_of_pre_school_kid_and_maintenance_tour,0.9694,F
coef_at_home_pre_driving_school_kid_and_maintenance_tour,0,T
coef_at_home_pre_school_kid_and_maintenance_tour,0,T
coef_presence_of_full_time_worker_and_eating_out_tour,-0.5251,F
coef_presence_of_part_time_worker_and_eating_out_tour,-1.9795,F
coef_presence_of_non_worker_and_eating_out_tour,0,T
coef_presence_of_retiree_and_eating_out_tour,0,T
coef_presence_of_university_student_and_eating_out_tour,-0.6529,F
coef_presence_of_driving_school_kid_and_eating_out_tour,0,T
coef_presence_of_pre_driving_school_kid_and_eating_out_tour,0,T
coef_presence_of_pre_school_kid_and_eating_out_tour,0,T
coef_at_home_pre_driving_school_kid_and_eating_out_tour,0,T
coef_at_home_pre_school_kid_and_eating_out_tour,0,T
coef_presence_of_full_time_worker_and_discretionary_tour,-0.4833,F
coef_presence_of_part_time_worker_and_discretionary_tour,0,T
coef_presence_of_non_worker_and_discretionary_tour,0.9781,F
coef_presence_of_retiree_and_discretionary_tour,0,T
coef_presence_of_university_student_and_discretionary_tour,-0.6542,F
coef_presence_of_driving_school_kid_and_discretionary_tour,0,T
coef_presence_of_pre_driving_school_kid_and_discretionary_tour,0,T
coef_presence_of_pre_school_kid_and_discretionary_tour,0,T
coef_at_home_pre_driving_school_kid_and_discretionary_tour,0,T
coef_at_home_pre_school_kid_and_discretionary_tour,0,T
coef_walk_access_to_retail_and_tour_frequency_is_1,0,T
coef_walk_access_to_retail_and_tour_frequency_is_2,0,T
coef_walk_access_to_retail_and_tour_frequency_is_3,0,T
coef_walk_access_to_retail_and_tour_frequency_is_4,0,T
coef_walk_access_to_retail_and_tour_frequency_is_5_plus,0,T
coef_transit_access_to_retail_and_tour_frequency_is_1,0.0664,F
coef_transit_access_to_retail_and_tour_frequency_is_2,0.0664,F
coef_transit_access_to_retail_and_tour_frequency_is_3,0.0664,F
