coefficient_name,value,constrain
coef_escorting_tour,0,T
coef_discretionary_tour,0,T
coef_shopping_tour,0,T
coef_maintenance_tour,0,T
coef_visiting_or_social_tour,0,T
coef_eating_out_tour,0,T
coef_total_number_of_tours_is_0_no_prior_tours,-999,T
coef_total_number_of_tours_is_0_prior_tours,0,T
coef_total_number_of_tours_is_1,-7.3572,F
coef_total_number_of_tours_is_2,-10.647,F
coef_total_number_of_tours_is_3,-13.5005,F
coef_total_number_of_tours_is_4,-16.3965,F
coef_total_number_of_tours_is_5,-19.6843,F
coef_total_number_of_tours_is_6_plus,-999,T
coef_number_of_mandatory_tours_and_tour_frequency_is_0,0,T
coef_number_of_mandatory_tours_and_tour_frequency_is_1,0,T
coef_number_of_mandatory_tours_and_tour_frequency_is_2,-0.8887,F
coef_number_of_mandatory_tours_and_tour_frequency_is_3,-2.3343,F
coef_number_of_mandatory_tours_and_tour_frequency_is_4,-2.3343,F
coef_number_of_mandatory_tours_and_tour_frequency_is_5_plus,-2.3343,F
coef_number_of_joint_tours_and_tour_frequency_is_0,0,T
coef_number_of_joint_tours_and_tour_frequency_is_1,0,T
coef_number_of_joint_tours_and_tour_frequency_is_2,0,T
coef_number_of_joint_tours_and_tour_frequency_is_3,0,T
coef_number_of_joint_tours_and_tour_frequency_is_4,0,T
coef_number_of_joint_tours_and_tour_frequency_is_5_plus,0,T
coef_number_of_joint_shopping_tours,0,T
coef_number_of_joint_maintenance_tours,0,T
coef_number_of_joint_eating_out_tours,-0.5866,F
coef_number_of_joint_visit_tours,0,T
coef_number_of_joint_discretionary_tours,0,T
coef_logged_maximum_residual_window_tour_frequency_is_0,0,T
coef_logged_maximum_residual_window_tour_frequency_is_1,1.2562,F
coef_logged_maximum_residual_window_tour_frequency_is_2,1.2868,F
coef_logged_maximum_residual_window_tour_frequency_is_3,1.3993,F
coef_logged_maximum_residual_window_tour_frequency_is_4,1.3993,F
coef_logged_maximum_residual_window_tour_frequency_is_5_plus,1.3993,F
coef_mediumlow_income_group_and_tour_frequency_is_1,0.4981,F
coef_mediumlow_income_group_and_tour_frequency_is_2,0.8345,F
coef_mediumlow_income_group_and_tour_frequency_is_3,1.0213,F
coef_mediumlow_income_group_and_tour_frequency_is_4,1.0213,F
coef_mediumlow_income_group_and_tour_frequency_is_5_plus,1.0213,F
coef_mediumhigh_income_group_and_tour_frequency_is_1,0.4981,F
coef_mediumhigh_income_group_and_tour_frequency_is_2,0.8345,F
coef_mediumhigh_income_group_and_tour_frequency_is_3,1.0213,F
coef_mediumhigh_income_group_and_tour_frequency_is_4,1.0213,F
coef_mediumhigh_income_group_and_tour_frequency_is_5_plus,1.0213,F
coef_high_income_group_and_tour_frequency_is_1,0.5189,F
coef_high_income_group_and_tour_frequency_is_2,1.1336,F
coef_high_income_group_and_tour_frequency_is_3,1.3899,F
coef_high_income_group_and_tour_frequency_is_4,1.3899,F
coef_high_income_group_and_tour_frequency_is_5_plus,1.3899,F
coef_mediumlow_income_group_and_shopping_tour,0,T
coef_mediumhigh_income_group_and_shopping_tour,0,T
coef_high_income_group_and_shopping_tour,0,T
coef_mediumlow_income_group_and_maintenance_tour,0,T
coef_mediumhigh_income_group_and_maintenance_tour,0,T
coef_high_income_group_and_maintenance_tour,0,T
coef_mediumlow_income_group_and_eating_out_tour,0,T
coef_mediumhigh_income_group_and_eating_out_tour,0.5581,F
coef_high_income_group_and_eating_out_tour,0.5581,F
coef_mediumlow_income_group_and_discretionary_tour,0,T
coef_mediumhigh_income_group_and_discretionary_tour,0.2565,F
coef_high_income_group_and_discretionary_tour,0.2565,F
coef_mediumlow_income_group_and_visiting_tour,0,T
coef_mediumhigh_income_group_and_visiting_tour,-0.2423,F
coef_high_income_group_and_visiting_tour,-0.2423,F
coef_female_and_tour_frequency_is_1,-0.0766,F
coef_female_and_tour_frequency_is_2,-0.1062,F
coef_female_and_tour_frequency_is_3,-0.3274,F
coef_female_and_tour_frequency_is_4,-0.3274,F
coef_female_and_tour_frequency_is_5,-0.3274,F
coef_female_and_escorting_tour,0.1824,F
coef_female_and_shopping_tour,0,T
coef_female_and_maintenance_tour,0,T
coef_female_and_eatingout_tour,0,T
coef_female_and_discretionary_tour,0,T
coef_zero_car_ownership_and_tour_frequency_is_1,-0.3486,F
coef_zero_car_ownership_and_tour_frequency_is_2,-0.3486,F
coef_zero_car_ownership_and_tour_frequency_is_3,-0.3486,F
coef_zero_car_ownership_and_tour_frequency_is_4,-0.3486,F
coef_zero_car_ownership_and_tour_frequency_is_5_plus,-0.3486,F
coef_car_shortage_vs_workers_and_tour_frequency_is_1,0,T
coef_car_shortage_vs_workers_and_tour_frequency_is_2,0,T
coef_car_shortage_vs_workers_and_tour_frequency_is_3,0,T
coef_car_shortage_vs_workers_and_tour_frequency_is_4,0,T
coef_car_shortage_vs_workers_and_tour_frequency_is_5_plus,0,T
coef_car_surplus_vs_workers_and_tour_frequency_is_1,0.1304,F
coef_car_surplus_vs_workers_and_tour_frequency_is_2,0.1304,F
coef_car_surplus_vs_workers_and_tour_frequency_is_3,0.1304,F
coef_car_surplus_vs_workers_and_tour_frequency_is_4,0.1304,F
coef_car_surplus_vs_workers_and_tour_frequency_is_5_plus,0.1304,F
coef_presence_of_non_worker_and_tour_frequency_is_1,0,T
coef_presence_of_non_worker_and_tour_frequency_is_2,0,T
coef_presence_of_non_worker_and_tour_frequency_is_3,0,T
coef_presence_of_non_worker_and_tour_frequency_is_4,0,T
coef_presence_of_non_worker_and_tour_frequency_is_5,0,T
coef_presence_of_retiree_and_tour_frequency_is_1,0,T
coef_presence_of_retiree_and_tour_frequency_is_2,0,T
coef_presence_of_retiree_and_tour_frequency_is_3,0,T
coef_presence_of_retiree_and_tour_frequency_is_4,0,T
coef_presence_of_retiree_and_tour_frequency_is_5,0,T
coef_presence_of_preschool_kid_in_household_and_tour_frequency_is_1,0,T
coef_presence_of_preschool_kid_in_household_and_tour_frequency_is_2,0,T
coef_presence_of_preschool_kid_in_household_and_tour_frequency_is_3,0,T
coef_presence_of_preschool_kid_in_household_and_tour_frequency_is_4,0,T
coef_presence_of_preschool_kid_in_household_and_tour_frequency_is_5,0,T
coef_presence_of_predriving_school_kid_in_household_and_tour_frequency_is_1,0,T
coef_presence_of_predriving_school_kid_in_household_and_tour_frequency_is_2,0,T
coef_presence_of_predriving_school_kid_in_household_and_tour_frequency_is_3,0,T
coef_presence_of_predriving_school_kid_in_household_and_tour_frequency_is_4,0,T
coef_presence_of_predriving_school_kid_in_household_and_tour_frequency_is_5,0,T
coef_presence_of_full_time_worker_and_escorting_tour,0,T
coef_presence_of_part_time_worker_and_escorting_tour,0,T
coef_presence_of_non_worker_and_escorting_tour,-0.4815,F
coef_presence_of_retiree_and_escorting_tour,-0.808,F
coef_presence_of_university_student_and_escorting_tour,0,T
coef_presence_of_driving_school_kid_and_escorting_tour,0.3601,F
coef_presence_of_pre_driving_school_kid_and_escorting_tour,1.3974,F
coef_presence_of_pre_school_kid_and_escorting_tour,0.6842,F
coef_at_home_pre_driving_school_kid_and_escorting_tour,-0.2746,F
coef_at_home_pre_school_kid_and_escorting_tour,-1.5675,F
coef_presence_of_full_time_worker_and_shopping_tour,-0.3059,F
coef_presence_of_part_time_worker_and_shopping_tour,-0.1541,F
coef_presence_of_non_worker_and_shopping_tour,-0.416,F
coef_presence_of_retiree_and_shopping_tour,0,T
coef_presence_of_university_student_and_shopping_tour,0,T
coef_presence_of_driving_school_kid_and_shopping_tour,0,T
coef_presence_of_pre_driving_school_kid_and_shopping_tour,0,T
coef_presence_of_pre_school_kid_and_shopping_tour,-0.208,F
coef_at_home_pre_driving_school_kid_and_shopping_tour,0,T
coef_at_home_pre_school_kid_and_shopping_tour,0,T
coef_presence_of_full_time_worker_and_maintenance_tour,-0.1685,F
coef_presence_of_part_time_worker_and_maintenance_tour,-0.1584,F
coef_presence_of_non_worker_and_maintenance_tour,-0.3237,F
coef_presence_of_retiree_and_maintenance_tour,0,T
coef_presence_of_university_student_and_maintenance_tour,0,T
coef_presence_of_driving_school_kid_and_maintenance_tour,0,T
coef_presence_of_pre_driving_school_kid_and_maintenance_tour,0,T
coef_presence_of_pre_school_kid_and_maintenance_tour,0,T
coef_at_home_pre_driving_school_kid_and_maintenance_tour,0,T
coef_at_home_pre_school_kid_and_maintenance_tour,0,T
coef_presence_of_full_time_worker_and_eating_out_tour,-0.3571,F
coef_presence_of_part_time_worker_and_eating_out_tour,0,T
coef_presence_of_non_worker_and_eating_out_tour,-0.2014,F
coef_presence_of_retiree_and_eating_out_tour,-0.5708,F
coef_presence_of_university_student_and_eating_out_tour,0,T
coef_presence_of_driving_school_kid_and_eating_out_tour,0,T
coef_presence_of_pre_driving_school_kid_and_eating_out_tour,0,T
coef_presence_of_pre_school_kid_and_eating_out_tour,-0.4225,F
coef_at_home_pre_driving_school_kid_and_eating_out_tour,0,T
coef_at_home_pre_school_kid_and_eating_out_tour,0,T
coef_presence_of_full_time_worker_and_discretionary_tour,-0.667,F
coef_presence_of_part_time_worker_and_discretionary_tour,-0.2102,F
coef_presence_of_non_worker_and_discretionary_tour,-0.4281,F
coef_presence_of_retiree_and_discretionary_tour,-0.9104,F
coef_presence_of_university_student_and_discretionary_tour,-0.8551,F
coef_presence_of_driving_school_kid_and_discretionary_tour,-0.3963,F
coef_presence_of_pre_driving_school_kid_and_discretionary_tour,-0.3959,F
coef_presence_of_pre_school_kid_and_discretionary_tour,-0.5081,F
coef_at_home_pre_driving_school_kid_and_discretionary_tour,-0.4703,F
coef_at_home_pre_school_kid_and_discretionary_tour,-0.4703,F
coef_walk_access_to_retail_and_tour_frequency_is_1,0,T
coef_walk_access_to_retail_and_tour_frequency_is_2,0,T
coef_walk_access_to_retail_and_tour_frequency_is_3,0,T
coef_walk_access_to_retail_and_tour_frequency_is_4,0,T
coef_walk_access_to_retail_and_tour_frequency_is_5_plus,0,T
coef_transit_access_to_retail_and_tour_frequency_is_1,0.0226,F
coef_transit_access_to_retail_and_tour_frequency_is_2,0.0226,F
