coefficient_name,value,constrain
coef_work_from_home_constant,0.438361,T
coef_full_time_worker,-0.811935,F
coef_female_worker,-0.347009,F
coef_female_worker_preschool_child,0.572657,F
coef_access_to_workplaces,-0.140426,F
coef_non_working_adult_in_hh,-0.372481,F
coef_education_ba_plus,0.284678,F
coef_low_income,-0.393068,F
coef_age_lt_35,-0.573545,F
coef_age_35_to_45,0,F
coef_age_45_to_55,0.21438,F
coef_age_55_to_65,0.451657,F
coef_age_65_plus,0.583518,F
coef_calibration,-0.0162,T
