person_id,expression,0,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,25,26,28,29,30,31,32,33,35,36,37,38,41,42,45,46,47,49,50,51,53,54,56,57,58,61,62,63,64,65,67,68,70,71,73,74,76,79,80,81,82,83,84,85,88,89,90,91,92,94,95
1888696,num_joint_tours*(tot_tours >  4),,0,0,,0,0,0,,0,0,,0,0,,0,0,,0,0,0,,0,0,0,0,,0,,0,,0,,0,0,,0,0,,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,0
1888696,num_shop_j,,0,0,,0,0,0,,0,0,,0,0,,0,0,,0,0,0,,0,0,0,0,,0,,0,,0,,0,0,,0,0,,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,0
1888696,num_main_j,,0,0,,0,0,0,,0,0,,0,0,,0,0,,0,0,0,,0,0,0,0,,0,,0,,0,,0,0,,0,0,,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,0
1888696,num_eat_j,,0,0,,0,0,0,,0,0,,0,0,,0,0,,0,0,0,,0,0,0,0,,0,,0,,0,,0,0,,0,0,,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,0
1888696,num_visi_j,,0,0,,0,0,0,,0,0,,0,0,,0,0,,0,0,0,,0,0,0,0,,0,,0,,0,,0,0,,0,0,,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,0
1888696,num_disc_j,,0,0,,0,0,0,,0,0,,0,0,,0,0,,0,0,0,,0,0,0,0,,0,,0,,0,,0,0,,0,0,,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,0
1888696,max_window*(tot_tours == 0),,0,0,,0,0,0,,0,0,,0,0,,0,0,,0,0,0,,0,0,0,0,,0,,0,,0,,0,0,,0,0,,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,0
1888696,max_window*(tot_tours == 1),,0,0,,0,0,0,,0,0,,0,0,,0,0,,0,0,0,,0,0,0,0,,0,,0,,0,,0,0,,0,0,,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,0
1888696,max_window*(tot_tours == 2),,0,0,,0,0,0,,0,0,,0,0,,0,0,,0,0,0,,0,0,0,0,,0,,0,,0,,0,0,,0,0,,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,0
1888696,max_window*(tot_tours == 3),,0,0,,0,0,0,,0,0,,0,0,,0,0,,0,0,0,,0,0,0,0,,0,,0,,0,,0,0,,0,0,,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,0
