coefficient_name,value,constrain
coefficient_dummy_for_full_time_worker_business1,-7.375,F
coefficient_dummy_for_full_time_worker_business2,-14.28,F
coefficient_dummy_for_full_time_worker_eat,-7.28,F
coefficient_dummy_for_full_time_worker_eat_business,-14.79,F
coefficient_dummy_for_full_time_worker_maint,-8.093,F
coefficient_dummy_for_full_time_worker_no_subtours,-0.6,F
coefficient_dummy_for_non_full_time_worker_business1,-8.319,F
coefficient_dummy_for_non_full_time_worker_business2,-14.28,F
coefficient_dummy_for_non_full_time_worker_eat,-8.604,F
coefficient_dummy_for_non_full_time_worker_eat_business,-14.79,F
coefficient_dummy_for_non_full_time_worker_maint,-8.214,F
coefficient_dummy_for_non_full_time_worker_no_subtours,-0.6,F
coefficient_dummy_for_non_workers_business1,-5,T
coefficient_dummy_for_non_workers_business2,-5,T
coefficient_dummy_for_non_workers_eat,0,T
coefficient_dummy_for_non_workers_eat_business,-5,T
coefficient_dummy_for_non_workers_maint,-5,T
coefficient_dummy_for_non_workers_no_subtours,0,T
coefficient_medium_hh_income_dummy_business1,0.5555,F
coefficient_medium_hh_income_dummy_business2,1.111,F
coefficient_medium_hh_income_dummy_eat,0.61,F
coefficient_medium_hh_income_dummy_eat_business,1.1655,F
coefficient_medium_hh_income_dummy_maint,0.1527,F
coefficient_medium_hh_income_dummy_no_subtours,0,T
coefficient_high_hh_income_dummy_business1,1.066,F
coefficient_high_hh_income_dummy_business2,2.132,F
coefficient_high_hh_income_dummy_eat,0.8693,F
coefficient_high_hh_income_dummy_eat_business,1.9353,F
coefficient_high_hh_income_dummy_maint,0.1651,F
coefficient_high_hh_income_dummy_no_subtours,0,T
coefficient_zero_cars_owned_by_hh_dummy_business1,-0.3391,F
coefficient_zero_cars_owned_by_hh_dummy_business2,0,T
coefficient_zero_cars_owned_by_hh_dummy_eat,0,T
coefficient_zero_cars_owned_by_hh_dummy_eat_business,-0.3391,F
coefficient_zero_cars_owned_by_hh_dummy_maint,0.1762,F
coefficient_zero_cars_owned_by_hh_dummy_no_subtours,0,T
coefficient_individual_discretionary_tours_made_by_full_time_worker_business1,0.7045,F
coefficient_individual_discretionary_tours_made_by_full_time_worker_business2,1.409,F
coefficient_individual_discretionary_tours_made_by_full_time_worker_eat,0.2334,F
coefficient_individual_discretionary_tours_made_by_full_time_worker_eat_business,0.9379,F
coefficient_individual_discretionary_tours_made_by_full_time_worker_maint,0.5061,F
coefficient_individual_discretionary_tours_made_by_full_time_worker_no_subtours,0,T
coefficient_individual_discretionary_tours_made_by_part_time_worker_business1,0.7045,F
coefficient_individual_discretionary_tours_made_by_part_time_worker_business2,1.409,F
coefficient_individual_discretionary_tours_made_by_part_time_worker_eat,0.6776,F
coefficient_individual_discretionary_tours_made_by_part_time_worker_eat_business,1.3821,F
coefficient_individual_discretionary_tours_made_by_part_time_worker_maint,0.5061,F
coefficient_individual_discretionary_tours_made_by_part_time_worker_no_subtours,0,T
coefficient_individual_eating_out_tours_made_by_person_business1,0.5434,F
coefficient_individual_eating_out_tours_made_by_person_business2,1.0868,F
coefficient_individual_eating_out_tours_made_by_person_eat,0.5491,F
